gvkey,fyear,anchored_demand_strength_pricing_power,anchored_innovation_intensity,anchored_unit_economics_profit_quality
100709,2003,-0.12148939400225096,0.09209367504588321,-1.3119392615805439
100713,2003,0.4626016521377598,-0.3939449413379321,0.28035486331348936
100714,1982,,-0.9491894181108491,0.06211036520597202
100714,2008,0.473910183764175,0.5165815407959551,0.2879170014498515
100718,2017,,0.0487034446886333,
100721,1989,-0.09555717491263278,1.2518972065094085,0.6325488129408707
100722,2000,-0.6617453326541366,0.5199828418207272,-0.6701913451473808
100724,1982,0.4883386720122865,0.4611624269268795,0.5164291133185895
100724,1987,-0.5775894342127459,-0.08567197182818072,-0.3370186217380415
100725,1995,0.45505228910345497,0.3295254239472088,0.6846314719306895
100726,2008,-0.46117750440604993,-0.6103974256131922,-0.7937493839308601
100727,2004,-0.7481827420138756,-0.11480931295430048,-0.46957568276969314
100728,1983,,-0.05293754110419796,-1.3698321949737853
100730,2009,0.5628721591443034,0.06323419562989362,-0.2858701610148406
100731,2016,0.08867598252754598,-0.3540438855001275,0.4331857099688234
100731,2019,0.740217229863104,0.05909790386957705,2.2014397443225735
100736,2010,-0.31363601162242366,0.41385867633006,0.012868239410356678
100737,1986,,0.2376551534991183,
100738,1985,-0.47238617793682386,-0.28209643236151805,0.7790919082450708
100739,2007,0.5444932489459561,1.5231332273837748,0.3679521890397182
100740,2014,0.5611985282463904,0.7765357807640824,0.6278321297961106
100740,2018,-0.1284356405151579,-0.9147326759876951,-0.08132900817644308
100740,2023,-0.6379443929142349,-0.381014909466277,-1.253336602085351
100742,2018,-0.3081575059538359,0.7701095879038636,-0.5918996720401605
100742,2020,0.13249207330154045,-0.9008897819231062,-0.06065886657605479
100742,2021,0.2651883753950008,0.020137702432296473,-0.7356843657703044
100743,1983,0.1593491074870144,-0.2311088423495625,-0.06372734591538824
100744,2002,0.17537999152867512,0.31382018588294913,-0.20865778434433058
100744,2010,-0.38709292726975925,0.35921481858574794,-0.1331629616300822
100745,2014,-1.3187245696966172,-0.17598740907790345,-0.7074787840151918
100745,2019,-0.26247869118835204,-0.435554110050376,-0.7774542379544561
100746,2014,-1.3702764896126698,-0.19282556211975335,-1.3193455927774145
100747,1989,-1.310874490247149,0.7090110602132454,-0.4497972492267103
100749,1998,-0.2201424338625718,-0.4764401146385464,-0.420679131503867
100749,2005,-0.10767936326053185,-0.26590013996067646,-0.9002428593940718
100750,2003,-0.20456156383664237,-0.748489858070267,-0.31056115550886193
100750,2020,0.2719258244648546,-0.7084155089507576,-0.4100108363247348
100752,2012,0.002248709865952714,0.6443938219468758,-0.7498648723568871
100752,2016,0.9230991576547081,1.4285670551215066,0.8316871477234841
100753,2016,,-1.7597235936214943,
100759,2012,0.5504660179303063,0.7219898230198907,0.24285321316651512
100762,1986,0.42157155069504965,-0.134418204910791,0.08524660837734739
100763,2013,0.6839634958316351,0.25194885146892193,1.6664323381551733
100764,2022,0.4811938415323267,-0.23433535481110504,-0.9247276499394755
100765,1999,0.3329751900643237,0.10990679651431724,-0.13024603039789148
100765,2002,-0.9770382358971424,-0.4971159992710225,-1.0416351335518967
100766,2021,-0.06273340216893704,1.2963256340786777,0.37296331014012735
100767,2023,-0.04921074167990147,0.5871308493979268,0.234959743191536
100768,2002,-0.38425448673947654,0.16584082385016788,-0.8727084902193436
100768,2015,0.6701621633911232,0.6379931359322585,0.5437500030330032
100768,2018,0.42210988535151656,0.8553769720683736,0.25490950887578956
100771,2013,,0.1273795075126341,
100771,2023,-0.220455902410326,-0.39292782260536985,0.4650122471912094
100772,2022,0.09352591356532458,0.280673202790908,-0.7558940366418966
100777,2009,-0.24693130025645357,0.08443463064757713,0.19665396652592862
100777,2010,-1.358278173886217,0.5681599349494463,-0.015782678232189706
100777,2016,-0.2903553097702619,-0.08137044057398235,0.6950101195818621
100778,2004,-1.1268443517199707,-0.954332194664837,-1.0900444086995087
100778,2017,0.4338500841642196,-0.0024081867311808607,0.20573197451115224
100781,1996,0.6157867704835855,-0.10506854928026149,-7.293103674690937e-05
100782,2002,0.8047006912807699,0.5122732578766273,1.5125719159730882
100782,2003,0.34139756698849083,0.3638532035158086,0.7176830144702854
100782,2006,0.11780023683333174,0.3569127161418324,-0.4388637998147882
100783,2022,0.26568093431689604,-0.019557315057125324,0.11460574051506862
100784,2004,0.6607538854192836,0.5751520059870158,0.892303604883466
100785,1988,0.29477450257544713,0.4550928152784899,1.1257826022604507
100787,2012,0.3149548989237829,0.6421128304138136,-0.42768700389772824
100788,1978,,0.29031703165555456,
100788,1981,0.18563750255138955,0.9199475259998078,-0.6077716837388656
100788,2008,-0.5248947995644394,-0.08116071485356945,0.36078542501921707
100791,2015,-0.0977846365059581,0.8372914347820221,0.8200181155367758
100792,2007,-1.050899870898289,0.5903892165183341,-1.1037160654294393
100793,1994,0.8604536471519267,-0.12604535556721275,1.7625147864273778
100793,2002,1.0800182574686594,-1.0127512608437477,2.4518237715354383
100794,2023,-0.9401618199615717,-0.8539083702537908,-1.8676548223101992
100796,2004,0.38141070085755807,1.2230634300822114,2.2805962317598256
100797,2023,-0.5684251828590948,-0.7168887786610375,-1.3709751448506076
100802,2000,-0.014801535075126493,-1.1748068431814707,-0.3601937788435119
100803,2001,0.03875215672164225,0.2981759904419485,0.26328223550802426
100803,2015,0.23683172332606647,-0.2579580594038084,1.826011824335138
100806,1995,,-0.21663765711139638,
100808,2017,-0.17675563625233592,0.8757369465948406,-0.39293953112194996
100810,2008,-0.2839105662896466,0.6348028435786262,-0.538246739935839
100814,2001,-1.096813566657285,1.0240264711037412,0.41735104032048415
100818,1994,0.17305729846606174,-0.0805297745139854,0.11948683336769812
100818,1997,-0.13389599751253953,0.37921549539372207,-0.0002443672370801749
100818,2002,-0.2806065012743097,0.4223404171630323,-0.1841259090258954
100818,2021,-0.6777418748139583,-0.7635283616423735,-0.2529375971792248
100821,2015,-0.3157730984451396,0.21046807937588144,-1.1552505393706138
100821,2016,-0.17047258671295906,0.3200727110713916,-0.9366710950659201
100823,1987,,-1.077182177434989,-0.814162577374367
100823,2011,0.24826281962322264,0.6583116935246816,0.19527162160895725
100825,1994,0.11287946444108514,0.022779733868031005,0.14287849963888913
100827,1984,-1.000491547435879,-0.602023064471992,-1.3888200842583878
100827,1988,-0.3751288361863894,-0.5430488415242943,0.9551531948574882
100827,1992,0.028271990636406546,0.4513455291745534,0.8380623596289594
100827,2008,0.4586155245169479,0.5623899942230505,0.21266041729831517
100827,2014,0.19941016081066198,0.6268517064412532,0.6894162641330258
100829,2022,-0.06780491155042111,0.29254160819875147,-0.03837275934080364
100831,2002,-0.7027405614548767,-0.08661606793441563,-1.613547895935391
100831,2015,-0.6669128887101312,0.17274681239006484,-0.38498110714104605
100832,1985,-0.18436314010947,-0.7954395867425111,-0.2825996286318197
100832,1998,-0.49536883755453637,-0.014881611294724206,0.13131868389060516
100832,2002,0.155453169597321,-0.8100444461834745,0.349239252443184
100832,2018,-0.4779044763077051,-0.3135761297506858,0.3106161419869165
100833,2023,0.5350732070620595,0.05392499900392059,0.19662106357389955
100834,2016,0.3818492956207633,1.1510348792830276,0.42594944767773485
100834,2023,0.12343667420782578,-0.5031025933554023,-0.33375042678989897
100835,2005,-0.22190648313058348,1.3771561887779908,0.4930452561105539
100835,2009,-0.35551009836137903,1.1295295242087315,-0.22546238718382036
100835,2021,1.1097942199674253,-0.28713829895699705,0.07187534858394444
100839,2006,0.5927278813968498,1.0504286479068128,0.6996069174715477
100845,1994,-0.19924044024051102,-0.24814224647178498,-0.37343253037266183
100845,2015,-0.533986114211624,-0.15265986574918536,-0.8108457990114842
100846,2017,-0.7602259081139909,-0.7997124486286964,-0.8882062019953508
100846,2018,-0.17427900563552032,-0.14385991148710314,-0.5937911088235595
100846,2019,-0.9831407446779693,-0.9972683848813837,-0.6096715780612119
100847,1989,0.001527609164574913,-0.09398841393247588,0.8868319830604866
100847,2022,-0.39480856656348595,0.9046437359338055,-0.21455461720962873
100848,2020,-0.7990757823207426,-0.133853407904205,0.27883139648106775
100849,2006,-0.117725385750775,0.21608704982719532,0.30876310601033446
100849,2009,0.425065247357717,0.20763036611261707,-0.100960077240884
100851,2003,-0.2672389355096357,-0.25679320608392103,-0.07160659179689399
100853,2019,-0.8541259726036879,0.5130119335969069,-0.5203408127324244
100854,2023,-0.6529231737310358,0.035076852394781276,-0.20846869556201222
100855,2010,-1.2670574680930475,0.87312515911562,-1.490743403561001
100856,1986,-0.8932653220047495,-0.4168038665292039,0.49647233862917184
100856,1995,-0.4163913657786424,0.7215449527809529,0.38001868497507846
100856,2023,-0.16547296087067195,0.18874756823424568,-0.11982063743031639
100857,2000,-0.44617646146341244,1.0735268514374139,-0.4183787835501529
100858,2009,-0.39004892118679857,-0.38857917398879854,0.49234513782561945
100859,2005,-0.21309530026027726,0.7849679237011049,0.8531963415900297
100859,2008,-0.4499869201951135,1.1576243203835344,-0.3516776559833857
100859,2013,0.4171365365301085,-0.7762662364337104,-0.530558095661358
100860,1998,,-1.3175425494074853,0.8939410571902743
100860,2006,-0.3724875722657048,0.7112547927604526,-0.11385998130815839
100861,1998,0.022429579642291142,0.11203292963502308,-0.9933468404783975
100861,2004,0.7156775752116792,0.017482037209379648,0.41784808271936535
100861,2006,0.5603659308096105,-0.2609583891916725,0.9790108886186117
100862,2016,-0.4557563779850124,0.3160628387789168,0.9578092566105162
100863,2015,,-0.037996204666803035,1.5384569129894061
100863,2017,0.5759845218218943,0.29986736391326535,0.6054841088193437
100863,2018,0.25935826738068557,0.4670370888735538,0.3715165189333554
100864,2014,-0.5115831326196411,0.3684217531327392,-0.6126571480723192
100864,2017,-0.3034400872396929,0.2581930464925317,0.5688680263895208
100866,1980,-0.9979251569884559,-0.026674579812141334,-0.7504514688303082
100866,2003,0.5351869213077548,-0.898440051417447,0.8328708698137505
100868,2023,-1.0618581615155396,0.09518112371223791,-0.8648413212839902
100870,2014,-0.1879053315512675,-0.8706556839137533,-0.49565792697431355
100871,2010,,-0.5487737386753937,-0.40612288114401346
100873,1992,,-1.1573999017851153,0.7995156934091309
100873,2001,-1.9239691319773164,0.47789461835031205,-0.552658178802318
100874,2002,0.6303813707224873,1.4733298895207876,0.6254935999955749
100875,2011,0.14746600974867455,0.8062432971393451,0.9637683726600184
100878,2006,-0.24574042344455155,-0.7446765583421991,0.5554850893230342
100880,2019,0.6596424205572687,0.3899752026195502,0.5696444388428473
100882,2022,-0.1699000308902925,-0.5153813426479479,-0.4844342072733221
100883,2023,,-1.5627870893037508,2.7486695905639267
100884,2010,,-1.2531542621907172,0.23206280635959886
100885,2021,0.9608023918724747,0.023300416313376166,0.512721154074043
100887,1987,0.1661632928843886,1.2584106903955743,1.9392280547878356
100888,2011,0.7207275303425312,0.6300330579547547,1.421182799942242
100892,2014,,0.8260113138741451,-0.25076268505093485
100898,2007,0.2795816033315634,0.4847993872012984,1.320745697356456
100899,2020,-0.6705626975667452,0.28070637567026113,-1.4900195298999497
100903,1994,,-0.5980169602777634,
100903,1999,0.7367207861705989,-0.5104217985990305,1.0966365744154034
100903,2007,0.07209800446107528,0.7252654899073531,0.3159323975760439
100904,2021,1.0151643890587272,-1.1169182322450515,0.6500880977809284
100905,1990,,-0.8268400207951544,
100905,2000,0.28559900064298177,-0.21442058771190287,-0.43782716619488166
100905,2004,0.8745563914324493,0.29253200301013105,0.5339248305125729
100905,2011,-0.4303509979925823,0.29198347709819017,1.0641826802355447
100906,1996,0.2654201392462196,-0.5777260628245355,0.16116072360520822
100906,2011,-0.3524026506423619,0.47478500265450174,-1.5817889496478683
100906,2018,0.10630872576596999,0.6100065378577751,0.38555225130900544
100907,2010,0.1008846329099362,0.7593726743202384,0.4968700618908901
100909,1989,,-0.5610032359148953,
100909,1991,0.1913513651620106,-0.16254491517818606,-0.7461829458790262
100909,2009,0.47581563372824937,-0.2524041122712952,-0.37529081623700616
100912,1988,0.3601416935805764,1.5283701461599504,0.2509211027863727
100912,2021,-0.4374650347801527,-0.10301235813388061,-1.5101110233821198
100913,2005,-0.873303868402935,0.36390569343605444,-0.07071075759498023
100913,2019,-1.6878354360436176,-0.2675787524876669,-1.7366099168006848
100915,1993,-0.5600712637142109,0.9711855707516648,0.36537471914838143
100915,2020,0.38126041133504057,-0.7629124543004221,1.0086599451648355
100915,2021,0.41388451948581156,-0.06562779679647616,0.9229716781368321
100915,2023,0.669007390135925,-0.5202113481656774,0.7128069267032631
100918,2020,-1.0259653916061657,0.4375806665500763,-1.5398582974765318
100919,2015,0.17355994643445327,-0.7931031500779623,0.6325228465637817
100920,2009,-0.3341438064593208,-1.3485340917427857,-0.67581254738582
100922,1980,-0.798860848433265,1.166569512426979,0.07737774488416792
100922,2002,-0.30028465033701396,1.341265009483178,-0.7206352500557616
100923,2020,-0.004667747351586038,1.1281616401353312,0.17514075962614037
100925,2009,0.5382009674822337,0.5444689586201092,1.5490504299314674
100926,1994,0.9000062084972518,0.02060579496114005,-0.18536824616887815
100928,1999,,-1.2070233795763177,
100932,2007,-0.3221882881371734,0.932857619554056,1.340209487625069
100932,2009,-0.13591420232034498,0.8624426860580942,0.02588711897379065
100933,1984,0.30446490175152324,-0.4107065455341819,-0.5818762668508238
100933,1994,1.0075093274638875,-0.19730229724979767,0.2215825970413917
100933,2004,-0.025756470670856475,-0.4704737891220701,-0.43133797194027507
100937,2009,0.6736612238206519,-0.23697634067126896,1.2551993003646649
100937,2021,-0.06132643545322036,0.7030732517379854,-0.31353598461750287
100942,1990,-0.4078932321621525,1.5203485890306814,0.2424366741093494
100942,1998,-1.597341798499279,0.9196688295696518,-0.7901567435632165
100943,1987,-0.24930747284824462,-0.2458066578257109,0.43352743984060443
100943,1990,0.8572729530668605,-1.005316377474669,1.2094161819367846
100943,2019,0.7206849672752323,0.9661656223704952,-0.028706228359084957
100944,2018,0.22866373649459062,1.161483869486233,0.46497580123827786
100945,1999,-0.5662377630061127,-0.11235869143152338,0.5512182651891898
100946,1999,-0.546698147661887,0.7651074650539869,-0.44400739518800303
100946,2004,0.4272291259565358,0.6184566811099764,-0.4920199926573445
100946,2012,1.0697161243988493,1.2652869811644027,-0.335965006155742
100946,2013,0.5590111278555406,1.3764204771354283,-0.17725077619891194
100948,2021,,-1.6052155844062286,-1.4714305362556075
100949,2005,1.0637757315118537,0.5148305190612547,0.9182333241824779
100950,2011,0.5511186456864262,0.07514450860001191,-0.27825339140816097
100950,2021,-0.7354239056702978,-0.17270675189374796,-1.2756203953514496
100951,2001,,-1.5865293237290312,
100951,2012,0.23526881574143987,0.022769622223707115,-0.12307456579175963
100954,1998,0.03286648379959297,0.7093458616354518,-1.1804953566439857
100955,1995,-0.6249868966615955,-0.09889498014416327,-1.2789641236831326
100955,2000,0.4626325885164118,0.3540311255652407,0.64409512211903
100955,2004,0.17642740347305383,0.4243335739543765,0.6047575025155595
100955,2017,-0.3369176790395702,0.8234368307744729,-0.4011668959539348
100956,1998,0.37525261866496845,-0.594009175393997,1.960484199611414
100956,2007,-0.9953776108567837,0.059398756587933366,-0.10978194865847087
100956,2008,-0.8621970283431933,-0.826750847898639,0.6132973178594575
100956,2016,0.5419925756216398,0.6349908012636205,1.154678303811347
100958,2021,,0.28227864269741887,-0.7991882475950064
100959,1986,-0.07048434894595265,0.3945203317494332,0.5896034012785568
100961,2008,-0.6596359736183378,0.3581718541727325,-0.6729535571699771
100961,2014,-0.17598953218895064,0.8703672808283861,0.04920604790086882
100961,2015,0.06627393955870582,0.7143752294586218,-0.3296747934282685
100961,2016,-1.176457749590776,0.738591989064191,-1.004388203230188
100963,1985,0.42009743519418125,0.2972743467656792,2.1722269319635714
100964,1990,-0.1374473632443632,0.40699206609577576,-0.43455349429251333
100964,2008,-0.3557896673854009,0.5418206055288666,-0.1417941599966497
100965,2014,0.1671619647283781,-0.3629062936141052,-0.20901893954200101
100967,2003,0.3458062665331478,-0.009857865487236361,-0.924275296889974
100967,2010,0.29436297594170974,0.04814449848545329,-0.20400821598503102
100967,2021,0.9931163011662455,0.6687436671376782,0.567500596510124
100969,2004,,-1.6121841790128044,
100969,2022,0.08511641904641858,0.6852103757632516,-0.06172430423911812
100971,1984,,-1.3520876005655242,
100971,1992,0.06404712042395164,0.14082388868971565,0.31762299400090277
100971,1997,0.4178652120752579,-0.13102313717512518,0.7457171037399802
100972,1985,0.2287114129088475,-1.0655637697514955,0.6469052671941689
100972,1988,0.826332333789777,-0.7255485465740096,0.7359930527303057
100974,2019,,0.1601616327891161,
100976,1995,,-0.3241666715328557,-0.38943737359904446
100976,2000,0.6198350867042236,0.8567469795306195,0.7950897233334007
100976,2008,0.174004299044899,0.9178017198462282,-0.12495574964968215
100976,2012,0.25852058065627603,1.0290293963492185,0.4733968962514698
100977,2022,0.030039601616251282,0.9713521562461974,1.4183526765638377
100981,1997,-0.7168088077556596,0.3859967723752886,-0.10462808031572261
100981,1998,-0.2879640262776383,0.2519666454154526,0.28424535119498845
100982,2012,0.48393362511262156,0.05207696728598984,1.28292676314894
100983,1997,-0.5894310122822118,-0.49395145293115816,-1.2048233430191038
100983,1999,-0.5962888426234844,0.05087286344573927,-1.1698384170701888
100987,2014,0.21239835800831194,0.7008473474858748,0.9868416358664441
100988,2004,0.13340026529372132,-0.2275188917208709,-0.08163280603764549
100989,2018,-0.8080669233239851,-0.039471096710011734,0.0025459756150416624
100991,1996,-0.19139555078416257,0.9980369762538407,-0.9997415985180638
100991,1997,0.26299126830261216,0.8170270067919086,-0.8152145123208115
100991,2012,0.36158103484366083,0.6022592085078395,1.1960251174030625
100991,2013,0.5012309533797461,0.9465585927398612,1.1753968105452814
100996,1984,-0.5535539096909118,0.7481880380383933,0.5304917099771427
100997,2007,-0.33228197202196924,0.9092181184866727,0.840858052219
100997,2014,0.4553011656836549,0.8083292795111183,0.7726938757383249
100999,2005,-0.3361444088675723,-0.20719288064784921,-0.1394779296696962
101000,2010,-0.8839823300706945,-1.2941067743151355,-0.2451017724727258
101000,2014,-0.2433454114180845,-0.7961321839067322,-1.5028816935434541
101001,1999,-0.6038662904636566,0.21014909524582182,-1.5447370699504732
101003,1999,,0.5892240766115504,-0.24296555218614313
101003,2014,0.14861015039785944,-1.0533114322430557,0.09234243637608164
101004,2020,-0.9878295267218808,0.10410960603141366,-0.48386784760618423
101008,2019,-0.051934711716065056,-0.5771402900109147,0.41046093485911744
101009,2007,0.4512216110881521,-0.7177648967757868,0.9088275255809436
101010,2022,0.14775017064616655,0.8063864548069132,0.4268724607523819
101011,1992,-1.4951231261499967,0.5880769582759887,-1.1309136677677691
101011,1994,-0.5443888720819933,0.4581223851559341,-1.3073625720578723
101011,1997,-0.22107203983286017,0.401943781277092,-1.440781488618499
101011,2002,-0.3695413908912479,0.015343660403323295,-0.7781231714333616
101012,1997,,-1.5045558035671216,-0.475680506879735
101012,2021,-0.33114503951368657,0.08689481219852213,-0.1513161248189715
101013,2002,-0.575048731309532,-0.5297260668458962,-0.6433922490677316
101013,2004,0.42747781985175193,0.2236805168767982,-0.5788320496168806
101013,2007,0.03393063292066308,0.788398617270402,-0.302141569956586
101013,2021,0.14711638373767325,-0.5827604640348291,0.978626998743538
101014,2001,-0.9369529964678556,-0.475085406526676,-1.2260043758378567
101015,2020,-0.6049411995814177,0.5153279657298866,-1.0145784294969649
101016,2017,,-0.7992400141779451,
101018,2009,0.08561426234616894,0.08885180012150395,-0.06548132269055706
101021,1997,0.15274526827591917,0.2894422746841679,2.628199618776551
101022,2008,0.08994022789731881,0.8926987266371791,-0.18098455337939232
101024,2020,,-0.5452879409962128,-0.9208353166417605
101026,2013,-0.8921119530289005,0.017503119339224115,-1.7104103314537626
101028,2002,1.0514264630069259,1.3489382720236118,2.3222551656800774
101028,2008,-0.19252594599594477,1.05795088790578,0.24620875762007022
101032,1981,0.26239857620695733,1.7139839607510436,-0.59338979808376
101032,2006,-0.200440269284294,0.14166298917155723,-0.8205929977245053
101035,1987,0.7154476420993646,-0.033938375543986786,0.31463668327121935
101035,1998,-0.975494494704947,0.6856212330189356,-0.9376426631275425
101035,2006,0.6030808160309128,0.023161249838684745,-0.8996424504741571
101035,2016,-0.13610270001773428,-0.5947020610069894,0.004879542394988334
101035,2018,-1.6150819223476158,-0.6064996374845626,-1.3565901568012932
101037,2014,0.5143734036863131,-0.1486078789746835,-0.35420606562705026
101039,2021,-0.6127963859420785,0.24056814384975156,-1.0050467184973115
101042,2009,0.908952907687827,0.29312596742450436,0.43322286499352697
101043,2013,-0.08117840545262471,-1.2102562643546309,0.5587386542485826
101043,2019,-0.12639209920381012,0.39613732625081255,1.0917333538674938
101044,2016,0.22100835247055506,-0.2414042672308503,0.30204305661905323
101044,2017,-0.26221032141738365,-0.6131433699912702,-0.41882047826727803
101044,2019,-0.10951471424863087,0.6219558325352114,-0.09565206826559797
101046,2007,,-1.653584064441795,
101046,2015,0.404853713658653,0.8285220444672897,2.296276579797785
101047,2017,-0.5693081157796431,0.3685668930589965,-0.7566909932184046
101048,1983,,-0.21938363935731597,0.9927814382127457
101049,2021,-0.4551026923958186,-1.0802550616348927,-1.3945315651936336
101050,1987,0.26484075439359606,-0.4229823393802971,0.30654242683900784
101050,2003,0.21853496833058358,0.8473303463551014,-0.3810368881578389
101051,1996,0.327750151423915,0.06649491309135111,-0.017134325358427255
101051,2000,-0.18082247222180567,-0.5393912394071899,-0.5114999883055709
101052,2003,0.1397841819537687,0.6868990985683548,0.4044937951914922
101054,2021,-0.1560606604092313,-0.40383111292394314,-0.8101264175738216
101055,2021,0.714548108126437,1.733667457297174,1.8362923520274999
101056,2012,,-0.4300673902257025,
101057,2004,,-0.11826836149708136,-0.08920819417323178
101057,2011,-0.02168464847684537,0.2530044890442302,-0.26849207826572924
101059,1999,0.21026033735484276,1.333975844511949,1.3354417170966395
101059,2007,0.3848650030359228,0.45836705622603685,0.02507121063870284
101061,2012,0.2542692645995312,-0.13259997432107817,0.9851120819235905
101063,1997,,-1.0878101914454033,-0.5552935379212082
101065,1997,0.08560489776496784,-0.399147403263094,-0.3266369580271093
101065,2002,-0.5387252682570238,0.3268671751940448,-0.5052264294430812
101065,2010,-0.5261028508907208,0.3543224667322799,0.5453838690492449
101066,2019,,0.34383730519571554,-0.7974300516204927
101067,1998,-0.40294711540145517,-0.11252972336011047,-1.1327239003658385
101070,1997,,-1.55500719880204,
101071,2014,-0.22384877683305104,0.34564973768924506,0.30800668574379564
101071,2019,0.031163633755414977,0.8666299254264084,-0.5960247045897736
101072,2002,-0.3866730289166816,-0.010537150525356531,-1.4372015509231
101073,2017,0.5865776579847378,-0.4793479707335185,-0.24658403499817902
101074,2010,-0.2328393845022795,0.395196871294156,-0.4460700438215204
101075,2013,,-0.5838335791218794,
101076,1997,0.055950430031172026,0.545662814016648,-0.4064358361388609
101079,2003,-0.22775471934784886,0.40861661801159704,-0.3839113786595268
101079,2004,-0.4313578496213686,0.596076004846893,0.016548684744018678
101080,2009,0.8862583237311243,-0.3888450246678817,0.9766214877273504
101080,2010,0.17735102839696934,-0.2567761667803294,-0.09116219076445099
101081,2000,-0.21271754153094438,0.47037912528751763,-0.614735241771353
101081,2001,-0.43815396532378476,0.3872145560898677,-0.4824033313535094
101084,1990,0.14035385830593347,1.183504833904431,1.0498205342454672
101084,1997,-0.3922171312066909,0.014755300932892642,0.5085794864544909
101084,2000,-0.47381816062915466,0.5839920614424134,0.6278633418254962
101084,2011,-1.7704421794019056,-0.6311305879701146,-1.1551263850363527
101085,2004,0.09959842972126076,-0.550667139336036,-0.3788634866640422
101086,1999,-0.2972336640637203,-0.40252224537018805,-0.050783229986534804
101087,2005,-1.3127752480565207,0.6241624730332198,-1.3850644824681801
101088,2022,0.8457485334212471,0.5694558642100888,0.8960676680778331
101090,1980,-0.6158972971170446,-0.928581434546448,-0.2750091499666411
101090,1988,0.7101536655427879,0.3938187230516446,0.9052055998806837
101090,1996,-0.008709059384050115,-0.36616144819306506,0.6530333435142855
101092,2004,0.27508712657186235,0.20775407541195715,-0.8050071854162207
101094,2017,1.547772245790831,0.8373553032381104,1.6582397068940375
101098,1985,-0.7101887740225816,0.5431128242171558,-0.4421529664074719
101099,2013,-0.11807402163344156,-0.27217876908393196,-0.29292833702454907
101099,2021,-0.4583262543672515,0.42925055642484455,0.6648454319918277
101099,2023,0.10739785900690091,0.44646606904078306,2.05687485815935
101100,1979,,-0.259102889904441,
101100,1991,0.3297026091000019,0.3923341267192453,1.0784220696446545
101100,1999,-0.6191053563994832,-0.34101435981183276,-0.3420805219320837
101101,2009,0.2784044899653917,1.0068237631999322,-0.5401195810711409
101103,1982,-0.2707166691786043,0.8240077649813774,-0.4775159784350183
101104,2014,0.20604360182817483,-0.6744639593409251,2.196050249562664
101105,2023,,-1.3862973553792868,-0.7301541669226337
101107,1980,0.08737854224806374,-0.9315028246953524,1.4421016571070806
101108,2022,0.12052434931521223,-0.8048782177892256,2.2803329272204516
101109,1985,0.03672169964887262,0.5513033971609419,0.5539777132739586
101109,1998,0.5660894107484434,-0.2728060479202835,-0.09012722974465402
101109,2000,-0.6767185241027844,0.12484092636561882,-0.546010525563763
101109,2004,0.5438090380748061,-0.03019004426627167,-0.23274558611471718
101111,1985,0.0166932279319299,0.3220803250261464,0.029578696766128388
101112,1993,0.05857076469418687,0.978049252036775,0.10270054696656121
101112,2014,0.008483453170717192,-0.6610864703160563,0.2424361173252082
101114,2016,-0.8116187707707857,0.786269841140841,0.31563091853742337
101118,2018,0.580170883152136,0.10453897100983232,1.0033528575558177
101120,2020,-1.1323944493219604,0.04892999843823099,0.5865309913504441
101120,2023,0.58421704320799,0.5385266798843593,1.1005639959709193
101124,2011,,0.7520939206724422,
101124,2019,-0.5123244361843236,0.069402495438188,-0.25021991323415643
101126,1985,,-0.7910218006222224,-0.1338621826065773
101126,2004,-0.41856565603442064,-0.5027857778306366,-1.1407536226281012
101128,1987,-0.048941006259157094,-0.7993063272436022,0.07766732801585204
101128,2003,0.6557654070041322,0.216084698127215,-0.25359044872315334
101128,2023,0.03754361279739993,0.8044887129668687,-0.3897713852266174
101130,1997,0.34158956818742386,0.6998743346693675,0.435397183773134
101133,2006,-0.49020181442354643,-0.18777009847059642,-0.00798823532431033
101134,1990,0.13957167852843191,0.0329737626906067,0.5598437968176888
101136,2017,0.07454836643717011,-0.049000110175990964,0.3650336773235024
101137,1999,0.16822779763828447,0.25457656776479176,0.2598674518749741
101137,2009,0.07327084928711025,0.4925546326735173,-0.25734836801535604
101138,2020,0.17044804587934448,-1.1343466354017937,-0.6788776661056577
101141,2021,0.7960144521532566,0.6819396191199519,1.39046058291303
101141,2023,-0.42375769064179497,-0.5475515764326299,0.20474403115317893
101142,2004,-0.45429665427822047,0.46035832075575384,0.5344344692277168
101144,1988,-1.350709808617367,-0.03274740657283304,-0.8013107116514746
101144,1991,-0.510819509367522,-0.2125486747490198,-1.2574543198355397
101144,2010,0.3659645217602079,-0.8128872635000374,1.0044016079324025
101150,2010,0.9884093509300586,0.13494483768106252,0.8813858852199177
101153,2016,-0.7323922480865784,-0.4699409265303112,-1.5546571195141456
101154,1995,,-1.4151014318928627,-1.8372240580861325
101154,1996,-0.21894701917387488,-0.4583494254142568,-1.4296585497251122
101154,2007,0.2918951892828278,-0.6304138524242442,-0.3798140163089198
101154,2018,0.6149210612902135,0.46318850002138884,-0.8678970171023669
101156,1994,,-1.2995653164609475,0.23499089766447478
101157,1981,-1.2330207736221603,-0.39176469219611065,-0.10120962714791874
101157,1987,-1.0412650630512534,0.4492523090508016,0.4893453841534871
101157,1988,-0.4186089604004239,0.4846427902676134,0.8099652274859398
101158,1993,-0.386328294821673,0.23470832979954717,-1.2112882803845235
101158,2013,-0.10338112951483149,0.29605802170770695,0.7869804547646814
101158,2014,-0.5542202224593754,-0.6006065627692597,0.2536547518144286
