scenario,horizon_months,signal,signal_label,weighting,industry_neutral,delay_months,cost_scenario,months,first_month,last_month,mean_monthly_gross_capacity_return,annualized_gross_capacity_return,annualized_gross_capacity_sharpe,mean_monthly_net_return,annualized_net_return,annualized_net_sharpe,net_maximum_drawdown,net_hit_rate,average_turnover,average_costed_turnover,annualized_transaction_cost,annualized_borrow_cost,average_capacity_fill_ratio,average_long_gross_exposure,average_short_gross_exposure,net_factor_alpha_monthly,net_factor_alpha_hac_standard_error,net_factor_alpha_t_stat,net_factor_alpha_p_value,net_factor_r_squared
null_alpha,6,viability_log_odds,static_viability,equal,True,1,conservative,193,2000-04-30,2020-01-31,0.0002989226523462,0.0035870718281555,0.0607952893062889,-0.0086039971889337,-0.1032479662672045,-1.7353148813502424,-0.8141047382541025,0.3056994818652849,0.5829536878225208,0.5810795606907775,0.0791031875703027,0.0277318505250574,0.8466626944733904,0.8483731223937254,0.8449522665530549,-0.0087322058015142,0.0012932624453843,-6.752075599720376,1.4574489371504838e-11,0.0329771996211069
null_alpha,6,viability_log_odds,static_viability,equal,True,1,low,193,2000-04-30,2020-01-31,0.0002989226523462,0.0035870718281555,0.0607952893062889,-0.0053080310401711,-0.0636963724820532,-1.0815062097995434,-0.6499780547323126,0.3678756476683937,0.5829536878225208,0.5810795606907775,0.0395515937851513,0.0277318505250574,0.8466626944733904,0.8483731223937254,0.8449522665530549,-0.0054192481694071,0.0012493201398488,-4.337757790459445,1.4394365520784436e-05,0.0317772468290546
null_alpha,6,viability_log_odds,static_viability,equal,True,1,severe,193,2000-04-30,2020-01-31,0.0002989226523462,0.0035870718281555,0.0607952893062889,-0.0130621224590778,-0.1567454695089346,-2.5370427155357134,-0.9213995726516668,0.2279792746113989,0.5829536878225208,0.5810795606907775,0.1326006908120327,0.0277318505250574,0.8466626944733904,0.8483731223937254,0.8449522665530549,-0.0132130349320161,0.0013864281504471,-9.530270232723591,1.5687433538233288e-21,0.0344461858488731
null_alpha,6,viability_log_odds,static_viability,value,False,0,conservative,193,2000-03-31,2019-12-31,-0.0016436787947768,-0.0197241455373218,-0.3796809858757814,-0.0072323768224043,-0.0867885218688523,-1.6205347397469485,-0.7634535583040778,0.310880829015544,0.3968008184665441,0.3958340417029133,0.0491608392320842,0.0179035370994463,0.5759234882576292,0.5598419777516871,0.5920049987635713,-0.0064527901473801,0.0012432868056067,-5.1901058696034745,2.1017454639005198e-07,0.0700684825172196
null_alpha,6,viability_log_odds,static_viability,value,False,0,low,193,2000-03-31,2019-12-31,-0.0016436787947768,-0.0197241455373218,-0.3796809858757814,-0.0051840085210675,-0.0622081022528102,-1.1862083504451175,-0.6503181540867996,0.3626943005181347,0.3968008184665441,0.3958340417029133,0.0245804196160421,0.0179035370994463,0.5759234882576292,0.5598419777516871,0.5920049987635713,-0.0044753032862352,0.0012106206068302,-3.6967017255331975,0.0002184187132095,0.0690343073706365
null_alpha,6,viability_log_odds,static_viability,value,False,0,severe,193,2000-03-31,2019-12-31,-0.0016436787947768,-0.0197241455373218,-0.3796809858757814,-0.010072413207147,-0.1208689584857644,-2.1658762183180467,-0.8630083537548157,0.2487046632124352,0.3968008184665441,0.3958340417029133,0.0832412758489962,0.0179035370994463,0.5759234882576292,0.5598419777516871,0.5920049987635713,-0.0091961894533447,0.0013032101217306,-7.056566934219493,1.7066645193001386e-12,0.0704296265083297
null_alpha,6,viability_log_odds,static_viability,value,False,1,conservative,193,2000-04-30,2020-01-31,-0.0009722049287053,-0.0116664591444637,-0.1898677909756451,-0.0065371745384545,-0.0784460944614545,-1.2784694716338048,-0.7335666885647096,0.3471502590673575,0.3960909676470138,0.3950309213400721,0.0489163996602518,0.0178632356567389,0.5747662604669346,0.558991714574178,0.5905408063596912,-0.0064678945292791,0.001562190737291,-4.14027197504384,3.468942855206888e-05,0.0978271502103602
null_alpha,6,viability_log_odds,static_viability,value,False,1,low,193,2000-04-30,2020-01-31,-0.0009722049287053,-0.0116664591444637,-0.1898677909756451,-0.0044989912192773,-0.0539878946313286,-0.8827469341166619,-0.6072631321081794,0.3678756476683937,0.3960909676470138,0.3950309213400721,0.0244581998301259,0.0178632356567389,0.5747662604669346,0.558991714574178,0.5905408063596912,-0.0044181694468109,0.0015331036574729,-2.8818465243854505,0.0039535224959522,0.1031338468988911
null_alpha,6,viability_log_odds,static_viability,value,False,1,severe,193,2000-04-30,2020-01-31,-0.0009722049287053,-0.0116664591444637,-0.1898677909756451,-0.0093654197003118,-0.1123850364037422,-1.8040498445561235,-0.8447866843160519,0.3056994818652849,0.3960909676470138,0.3950309213400721,0.0828553416025395,0.0178632356567389,0.5747662604669346,0.558991714574178,0.5905408063596912,-0.0093122152015915,0.0016181846505728,-5.754729658506524,8.67805561498848e-09,0.0890968157155115
null_alpha,6,viability_log_odds,static_viability,value,True,0,conservative,193,2000-03-31,2019-12-31,-0.0013425581542499,-0.0161106978509996,-0.3066911902712589,-0.0069185886629351,-0.0830230639552212,-1.540848092538072,-0.7407052242051767,0.2953367875647668,0.3938972182867691,0.3928377404499136,0.0489684569709999,0.0179439091332216,0.5755453307049544,0.5593013621637222,0.5917892992461865,-0.0064859465593595,0.0013131180792399,-4.93934754375904,7.838439946973157e-07,0.0494643718504527
null_alpha,6,viability_log_odds,static_viability,value,True,0,low,193,2000-03-31,2019-12-31,-0.0013425581542499,-0.0161106978509996,-0.3066911902712589,-0.0048782362891434,-0.0585388354697212,-1.105621157532393,-0.6161399080469481,0.3471502590673575,0.3938972182867691,0.3928377404499136,0.0244842284854999,0.0179439091332216,0.5755453307049544,0.5593013621637222,0.5917892992461865,-0.0045040152941411,0.0012950004224108,-3.478002953664176,0.0005051643584194,0.0512796311489035
null_alpha,6,viability_log_odds,static_viability,value,True,0,severe,193,2000-03-31,2019-12-31,-0.0013425581542499,-0.0161106978509996,-0.3066911902712589,-0.0097446165176265,-0.1169353982115191,-2.0951977572619835,-0.8496991615662445,0.2694300518134715,0.3938972182867691,0.3928377404499136,0.0828807912272978,0.0179439091332216,0.5755453307049544,0.5593013621637222,0.5917892992461865,-0.0092324925148583,0.0013523212483174,-6.827144457240178,8.662146238660944e-12,0.0469131688460906
null_alpha,6,viability_log_odds,static_viability,value,True,1,conservative,193,2000-04-30,2020-01-31,-0.0010331579280594,-0.0123978951367129,-0.2017590006470939,-0.0065838472748934,-0.0790061672987217,-1.2880561615851314,-0.7269174547709607,0.3626943005181347,0.3934532475058413,0.3920945527001629,0.0487064126360199,0.0179018595259888,0.5744243473687549,0.5583097628637598,0.5905389318737501,-0.0067698678366148,0.0015347481066477,-4.411061207562979,1.028652331257488e-05,0.0806794047194913
null_alpha,6,viability_log_odds,static_viability,value,True,1,low,193,2000-04-30,2020-01-31,-0.0010331579280594,-0.0123978951367129,-0.2017590006470939,-0.0045544134150593,-0.0546529609807117,-0.8931751946858834,-0.5975881288655878,0.4041450777202072,0.3934532475058413,0.3920945527001629,0.0243532063180099,0.0179018595259888,0.5744243473687549,0.5583097628637598,0.5905389318737501,-0.0047207603094604,0.00151591106246,-3.114140681709699,0.0018448150522409,0.0859054624268949
null_alpha,6,viability_log_odds,static_viability,value,True,1,severe,193,2000-04-30,2020-01-31,-0.0010331579280594,-0.0123978951367129,-0.2017590006470939,-0.0093974702401279,-0.1127696428815355,-1.815056642463716,-0.8407644058213565,0.3212435233160621,0.3934532475058413,0.3920945527001629,0.0824698882188337,0.0179018595259888,0.5744243473687549,0.5583097628637598,0.5905389318737501,-0.0096105938960478,0.0015756407110675,-6.099483104581711,1.0641200639511261e-09,0.0726336704358058
migration_alpha,6,migration_surprise,migration_surprise,equal,False,0,conservative,142,2002-04-30,2019-12-31,4.2176383683246745e-05,0.0005061166041989,0.0097100606579568,-0.0094502762555102,-0.1134033150661231,-2.0074641448367427,-0.7408076644298657,0.2605633802816901,0.6124453522599191,0.6109914738447735,0.0841770531477693,0.0297323785225527,0.8899172792483042,0.8893289373884491,0.8905056211081597,-0.0088488229534222,0.0013454403959735,-6.576897036765102,4.8036716483602376e-11,0.0602434107876117
migration_alpha,6,migration_surprise,migration_surprise,equal,False,0,low,142,2002-04-30,2019-12-31,4.2176383683246745e-05,0.0005061166041989,0.0097100606579568,-0.0059428990410198,-0.0713147884922384,-1.330352345480307,-0.5734651644064682,0.3450704225352112,0.6124453522599191,0.6109914738447735,0.0420885265738846,0.0297323785225527,0.8899172792483042,0.8893289373884491,0.8905056211081597,-0.005331262224029,0.0012906134803412,-4.130796946750747,3.615077941785377e-05,0.0676535635535589
migration_alpha,6,migration_surprise,migration_surprise,equal,False,0,severe,142,2002-04-30,2019-12-31,4.2176383683246745e-05,0.0005061166041989,0.0097100606579568,-0.0141796364176901,-0.1701556370122823,-2.739777328027834,-0.8681651681195782,0.1690140845070422,0.6124453522599191,0.6109914738447735,0.1409293750939285,0.0297323785225527,0.8899172792483042,0.8893289373884491,0.8905056211081597,-0.0135915490501827,0.0014674812070335,-9.26182153818358,2.0097388714647552e-20,0.0515246955780538
migration_alpha,6,migration_surprise,migration_surprise,equal,False,1,conservative,142,2002-05-31,2020-01-31,0.0013245845119094,0.0158950141429135,0.2774782491328637,-0.0081116111976788,-0.0973393343721462,-1.6813727853957314,-0.6886191907230286,0.2816901408450704,0.6083167354267522,0.6065732414150589,0.0836121925039588,0.0296221560111009,0.8863976171976575,0.886180519191525,0.8866147152037903,-0.0083271918657056,0.001298445274802,-6.413202024995116,1.4249448466456995e-10,0.1799080182477492
migration_alpha,6,migration_surprise,migration_surprise,equal,False,1,low,142,2002-05-31,2020-01-31,0.0013245845119094,0.0158950141429135,0.2774782491328637,-0.0046277698433472,-0.0555332381201668,-0.974658265622098,-0.4919489869927214,0.352112676056338,0.6083167354267522,0.6065732414150589,0.0418060962519794,0.0296221560111009,0.8863976171976575,0.886180519191525,0.8866147152037903,-0.0047844028597768,0.0012703821549988,-3.766113087271091,0.0001658087127719,0.1827650914957295
migration_alpha,6,migration_surprise,migration_surprise,equal,False,1,severe,142,2002-05-31,2020-01-31,0.0013245845119094,0.0158950141429135,0.2774782491328637,-0.0128085990348405,-0.153703188418087,-2.518470356497585,-0.8404498960499952,0.176056338028169,0.6083167354267522,0.6065732414150589,0.1399760465498996,0.0296221560111009,0.8863976171976575,0.886180519191525,0.8866147152037903,-0.0131047266769796,0.0013933644271114,-9.405096342345214,5.198256145114173e-21,0.1669211440390723
migration_alpha,6,migration_surprise,migration_surprise,equal,True,0,conservative,142,2002-04-30,2019-12-31,0.0006650042847652,0.0079800514171827,0.1561143420579618,-0.0082951908971521,-0.0995422907658252,-1.8249574206534127,-0.696877405962687,0.3169014084507042,0.5762262958151465,0.5744663846884184,0.0791652155552396,0.0283571266277684,0.8425523347791055,0.8368384043205556,0.8482662652376557,-0.007799691824176,0.0011673353794894,-6.6816203476905685,2.3631459218017337e-11,0.0715667761837174
migration_alpha,6,migration_surprise,migration_surprise,equal,True,0,low,142,2002-04-30,2019-12-31,0.0006650042847652,0.0079800514171827,0.1561143420579618,-0.0049966402490171,-0.0599596829882054,-1.1487028350908186,-0.51813992494188,0.3591549295774648,0.5762262958151465,0.5744663846884184,0.0395826077776198,0.0283571266277684,0.8425523347791055,0.8368384043205556,0.8482662652376557,-0.0044847408901379,0.001117622807441,-4.012749972780548,6.001547120936342e-05,0.0842799938300831
migration_alpha,6,migration_surprise,migration_surprise,equal,True,0,severe,142,2002-04-30,2019-12-31,0.0006650042847652,0.0079800514171827,0.1561143420579618,-0.0127426743146639,-0.1529120917759671,-2.5808965077886983,-0.8383376237855451,0.2253521126760563,0.5762262958151465,0.5744663846884184,0.1325350165653814,0.0283571266277684,0.8425523347791055,0.8368384043205556,0.8482662652376557,-0.0122696806456449,0.0012822515899643,-9.568855863915497,1.080952409378198e-21,0.0565609140015568
migration_alpha,6,migration_surprise,migration_surprise,equal,True,1,conservative,142,2002-05-31,2020-01-31,0.0017366771617254,0.0208401259407054,0.3478612276988279,-0.0071560689506959,-0.0858728274083513,-1.4259679926301088,-0.6406627185819429,0.3098591549295774,0.5715918437718719,0.5696370332182856,0.0785124239293528,0.028200529419704,0.8386410873880101,0.8342622485616668,0.8430199262143534,-0.0074120960355135,0.0014543724046162,-5.09642235509082,3.461324327606405e-07,0.1517412981417694
migration_alpha,6,migration_surprise,migration_surprise,equal,True,1,low,142,2002-05-31,2020-01-31,0.0017366771617254,0.0208401259407054,0.3478612276988279,-0.0038847179536395,-0.0466166154436749,-0.781726796720318,-0.4829446185579106,0.4154929577464789,0.5715918437718719,0.5696370332182856,0.0392562119646764,0.028200529419704,0.8386410873880101,0.8342622485616668,0.8430199262143534,-0.004087527498632,0.0014336356885897,-2.851161931280388,0.0043559779636648,0.14867003617729
migration_alpha,6,migration_surprise,migration_surprise,equal,True,1,severe,142,2002-05-31,2020-01-31,0.0017366771617254,0.0208401259407054,0.3478612276988279,-0.0115666940141888,-0.1388003281702665,-2.218589154907926,-0.8058363159500248,0.2394366197183098,0.5715918437718719,0.5696370332182856,0.131439924691268,0.028200529419704,0.8386410873880101,0.8342622485616668,0.8430199262143534,-0.0118949241477488,0.00152607885496,-7.794436119135117,6.469673330537662e-15,0.1493260864946376
migration_alpha,6,migration_surprise,migration_surprise,value,False,0,conservative,142,2002-04-30,2019-12-31,0.0007974110876486,0.0095689330517833,0.1991246130490225,-0.0055575629143538,-0.0666907549722459,-1.32756138385004,-0.5580765936832146,0.3732394366197183,0.4490111444736013,0.4476581184828009,0.0565090269756486,0.0197506610483805,0.6609823255486473,0.6702012694566523,0.6517633816406425,-0.0054522806268825,0.0011831625879056,-4.608226022878091,4.061190577205409e-06,0.0600558385433628
migration_alpha,6,migration_surprise,migration_surprise,value,False,0,low,142,2002-04-30,2019-12-31,0.0007974110876486,0.0095689330517833,0.1991246130490225,-0.0032030201237017,-0.0384362414844215,-0.7888255440590664,-0.4068476179142122,0.4084507042253521,0.4490111444736013,0.4476581184828009,0.0282545134878243,0.0197506610483805,0.6609823255486473,0.6702012694566523,0.6517633816406425,-0.0030850819763757,0.001155487937919,-2.6699387117201243,0.0075865093200312,0.0596402253371735
migration_alpha,6,migration_surprise,migration_surprise,value,False,0,severe,142,2002-04-30,2019-12-31,0.0007974110876486,0.0095689330517833,0.1991246130490225,-0.0088074219419714,-0.1056890633036574,-1.9844089324380407,-0.7205451138670764,0.3028169014084507,0.4490111444736013,0.4476581184828009,0.0955073353070602,0.0197506610483805,0.6609823255486473,0.6702012694566523,0.6517633816406425,-0.0087200141926874,0.0012519256427193,-6.965281239664004,3.277483414539813e-12,0.0594829341762569
migration_alpha,6,migration_surprise,migration_surprise,value,False,1,conservative,142,2002-05-31,2020-01-31,0.0018693530046191,0.0224322360554293,0.4212740571800052,-0.0044666709594801,-0.0536000515137617,-1.0068728943376686,-0.4850096484005848,0.3591549295774648,0.448473990312741,0.4465718170935105,0.0563190205714921,0.019713266997699,0.6595819818896043,0.6691048379307136,0.6500591258484949,-0.0053289146872912,0.0011163282665799,-4.773609024178295,1.8095351746373789e-06,0.1639330111730466
migration_alpha,6,migration_surprise,migration_surprise,value,False,1,low,142,2002-05-31,2020-01-31,0.0018693530046191,0.0224322360554293,0.4212740571800052,-0.0021200451023346,-0.0254405412280157,-0.4798528629508501,-0.3116022349949074,0.4225352112676056,0.448473990312741,0.4465718170935105,0.028159510285746,0.019713266997699,0.6595819818896043,0.6691048379307136,0.6500591258484949,-0.002940304470031,0.0011031494595456,-2.665372714991898,0.0076903037770343,0.1655519262704553
migration_alpha,6,migration_surprise,migration_surprise,value,False,1,severe,142,2002-05-31,2020-01-31,0.0018693530046191,0.0224322360554293,0.4212740571800052,-0.0077064404508126,-0.0924772854097521,-1.6945478347916865,-0.6719941104997337,0.2957746478873239,0.448473990312741,0.4465718170935105,0.0951962544674824,0.019713266997699,0.6595819818896043,0.6691048379307136,0.6500591258484949,-0.0086292214676556,0.0011718080163168,-7.364023242287405,1.784486046740187e-13,0.1568889913024215
migration_alpha,6,migration_surprise,migration_surprise,value,True,0,conservative,142,2002-04-30,2019-12-31,0.0010176717163259,0.0122120605959112,0.2354375723245432,-0.0055094649514504,-0.0661135794174058,-1.227384084620736,-0.5646940603541967,0.380281690140845,0.4585810762187796,0.4569558560445041,0.0581639357121768,0.0201617043011402,0.6746843518050281,0.6850459303663223,0.6643227732437338,-0.0055747184834941,0.0011861708511076,-4.699760138506742,2.604672382460343e-06,0.0736872212639592
migration_alpha,6,migration_surprise,migration_surprise,value,True,0,low,142,2002-04-30,2019-12-31,0.0010176717163259,0.0122120605959112,0.2354375723245432,-0.0030859676301097,-0.0370316115613173,-0.7065655458206027,-0.3975777444977733,0.4084507042253521,0.4585810762187796,0.4569558560445041,0.0290819678560884,0.0201617043011402,0.6746843518050281,0.6850459303663223,0.6643227732437338,-0.0031435489173239,0.0011593368492389,-2.711506081591053,0.0066978312387788,0.0765705773180651
migration_alpha,6,migration_surprise,migration_surprise,value,True,0,severe,142,2002-04-30,2019-12-31,0.0010176717163259,0.0122120605959112,0.2354375723245432,-0.0088468739848801,-0.1061624878185623,-1.8685330304900531,-0.7229636948416245,0.2957746478873239,0.4585810762187796,0.4569558560445041,0.0982128441133334,0.0201617043011402,0.6746843518050281,0.6850459303663223,0.6643227732437338,-0.00892350755355,0.0012560241617914,-7.104566794975331,1.2070053524467044e-12,0.068867154632938
migration_alpha,6,migration_surprise,migration_surprise,value,True,1,conservative,142,2002-05-31,2020-01-31,0.0023946245185235,0.0287354942222827,0.4960854222036007,-0.0041115484548402,-0.0493385814580832,-0.8495208319105243,-0.4768520146275276,0.4436619718309859,0.4573150998577295,0.4550492775234793,0.0579575277415986,0.0201165479387672,0.6727309907535607,0.6835527628864969,0.6619092186206242,-0.0049528741384631,0.0012305611617772,-4.024890669643729,5.700179166339332e-05,0.1202282008094699
migration_alpha,6,migration_surprise,migration_surprise,value,True,1,low,142,2002-05-31,2020-01-31,0.0023946245185235,0.0287354942222827,0.4960854222036007,-0.0016966514656069,-0.0203598175872838,-0.3525256053971951,-0.3245807929930967,0.4929577464788732,0.4573150998577295,0.4550492775234793,0.0289787638707993,0.0201165479387672,0.6727309907535607,0.6835527628864969,0.6619092186206242,-0.002492275262362,0.0012145929461069,-2.0519428096058903,0.0401752207649667,0.1164841304699527
migration_alpha,6,migration_surprise,migration_surprise,value,True,1,severe,142,2002-05-31,2020-01-31,0.0023946245185235,0.0287354942222827,0.4960854222036007,-0.0074365439991205,-0.0892385279894461,-1.4994617354354545,-0.6645358114685412,0.3591549295774648,0.4573150998577295,0.4550492775234793,0.0978574742729615,0.0201165479387672,0.6727309907535607,0.6835527628864969,0.6619092186206242,-0.0083421261046026,0.0012868652156566,-6.482517363208275,9.020469942486076e-11,0.122266145106898
migration_alpha,6,velocity_log_odds,raw_migration,equal,False,0,conservative,151,2001-03-31,2019-12-31,0.0016229349259826,0.0194752191117913,0.4149007376125428,-0.0078715297795061,-0.0944583573540742,-1.7711933898143508,-0.6950185734774412,0.2980132450331126,0.6091548545800963,0.6075828116598465,0.0840358938772995,0.029897682588566,0.8826140589331423,0.88282494949126,0.8824031683750246,-0.0076726956720466,0.0015718555094286,-4.881298329281827,1.0538966555006054e-06,0.0264624803352819
migration_alpha,6,velocity_log_odds,raw_migration,equal,False,0,low,151,2001-03-31,2019-12-31,0.0016229349259826,0.0194752191117913,0.4149007376125428,-0.0043700342012853,-0.0524404104154245,-1.0580937957565253,-0.490814479873959,0.3576158940397351,0.6091548545800963,0.6075828116598465,0.0420179469386497,0.029897682588566,0.8826140589331423,0.88282494949126,0.8824031683750246,-0.0041574000789498,0.0014854669473568,-2.7987159770516685,0.0051306244829488,0.0327135475518295
migration_alpha,6,velocity_log_odds,raw_migration,equal,False,0,severe,151,2001-03-31,2019-12-31,0.0016229349259826,0.0194752191117913,0.4149007376125428,-0.0125881909810466,-0.1510582917725603,-2.513478510086657,-0.8512414660155858,0.2185430463576159,0.6091548545800963,0.6075828116598465,0.1406358282957856,0.029897682588566,0.8826140589331423,0.88282494949126,0.8824031683750246,-0.0124077212544461,0.0017301269676298,-7.171566877223768,7.414420123219253e-13,0.0203364081444802
migration_alpha,6,velocity_log_odds,raw_migration,equal,False,1,conservative,151,2001-04-30,2020-01-31,0.0025235238878243,0.030282286653892,0.6189897853018085,-0.0069015838029243,-0.082819005635092,-1.5796264121758796,-0.6532369227466415,0.2847682119205298,0.6042213474484955,0.6024245403443219,0.0833866684345665,0.0297146238544176,0.8786159204276743,0.8790431900665778,0.8781886507887707,-0.0067381307053851,0.0013592963922984,-4.957072455692837,7.156329421343323e-07,0.1163191171858258
migration_alpha,6,velocity_log_odds,raw_migration,equal,False,1,low,151,2001-04-30,2020-01-31,0.0025235238878243,0.030282286653892,0.6189897853018085,-0.0034271392848174,-0.0411256714178088,-0.8218704890895335,-0.4206640364477334,0.3973509933774834,0.6042213474484955,0.6024245403443219,0.0416933342172832,0.0297146238544176,0.8786159204276743,0.8790431900665778,0.8781886507887707,-0.0032146949335439,0.0013051485955851,-2.463087302410006,0.0137746371127019,0.1218929675443544
migration_alpha,6,velocity_log_odds,raw_migration,equal,False,1,severe,151,2001-04-30,2020-01-31,0.0025235238878243,0.030282286653892,0.6189897853018085,-0.0115808774017199,-0.138970528820639,-2.411969357226062,-0.8298406274665444,0.2119205298013245,0.6042213474484955,0.6024245403443219,0.1395381916201135,0.0297146238544176,0.8786159204276743,0.8790431900665778,0.8781886507887707,-0.0114835639809699,0.0014837107980931,-7.739758985193608,9.960544780375795e-15,0.1038661733858614
migration_alpha,6,velocity_log_odds,raw_migration,equal,True,0,conservative,151,2001-03-31,2019-12-31,0.0019970260842389,0.0239643130108668,0.5064030441305573,-0.0069430722834368,-0.083316867401242,-1.6338656917913028,-0.6552373239157961,0.2847682119205298,0.574019097747343,0.572485350149076,0.0790868565628296,0.0281943238492792,0.8377505972562701,0.8342680453095332,0.8412331492030067,-0.0068329075015258,0.0013094679407395,-5.218079258715214,1.8078810472136415e-07,0.0550951522475396
migration_alpha,6,velocity_log_odds,raw_migration,equal,True,0,low,151,2001-03-31,2019-12-31,0.0019970260842389,0.0239643130108668,0.5064030441305573,-0.0036477865933189,-0.0437734391198272,-0.9004033541075831,-0.44055360912129,0.3509933774834437,0.574019097747343,0.572485350149076,0.0395434282814148,0.0281943238492792,0.8377505972562701,0.8342680453095332,0.8412331492030067,-0.003516401513799,0.0012537158987075,-2.80478337829484,0.0050350406029014,0.0653627510433076
migration_alpha,6,velocity_log_odds,raw_migration,equal,True,0,severe,151,2001-03-31,2019-12-31,0.0019970260842389,0.0239643130108668,0.5064030441305573,-0.0113833286738528,-0.1365999440862347,-2.4422517104898582,-0.8230717917368131,0.2185430463576159,0.574019097747343,0.572485350149076,0.1323699332478222,0.0281943238492792,0.8377505972562701,0.8342680453095332,0.8412331492030067,-0.0113016149320237,0.0014352309187893,-7.874422703739754,3.4231975953996864e-15,0.0422877985946064
migration_alpha,6,velocity_log_odds,raw_migration,equal,True,1,conservative,151,2001-04-30,2020-01-31,0.0015451988560293,0.0185423862723526,0.3934532482540409,-0.0073240999813138,-0.087889199775766,-1.7551995909167657,-0.6744276215325422,0.2913907284768212,0.5695611957098409,0.5679088071845669,0.0784058932592062,0.0280256927889124,0.8341234600258731,0.8306245727253166,0.8376223473264296,-0.0071863903902234,0.0013109836472429,-5.481678131788089,4.213102213400561e-08,0.0919704908618703
migration_alpha,6,velocity_log_odds,raw_migration,equal,True,1,low,151,2001-04-30,2020-01-31,0.0015451988560293,0.0185423862723526,0.3934532482540409,-0.0040571877621802,-0.0486862531461629,-1.0131077061678313,-0.4724937739500594,0.3311258278145695,0.5695611957098409,0.5679088071845669,0.0392029466296031,0.0280256927889124,0.8341234600258731,0.8306245727253166,0.8376223473264296,-0.0038753880919554,0.0012478170175987,-3.105734284192545,0.0018980719276019,0.094649459825678
migration_alpha,6,velocity_log_odds,raw_migration,equal,True,1,severe,151,2001-04-30,2020-01-31,0.0015451988560293,0.0185423862723526,0.3934532482540409,-0.0117268298148165,-0.1407219577777987,-2.578258067600951,-0.8330894994689791,0.2119205298013245,0.5695611957098409,0.5679088071845669,0.131238651261239,0.0280256927889124,0.8341234600258731,0.8306245727253166,0.8376223473264296,-0.0116487480238928,0.0014413789093809,-8.081669537468212,6.388603184863808e-16,0.0844757102860452
migration_alpha,6,velocity_log_odds,raw_migration,value,False,0,conservative,151,2001-03-31,2019-12-31,0.0021136052903603,0.0253632634843244,0.4745069003150691,-0.0043630413054209,-0.0523564956650514,-0.94297445749619,-0.4863920062957579,0.390728476821192,0.4559334490699,0.4546331844783697,0.0575942409358721,0.0201255182135037,0.6685479523178377,0.6753364297508591,0.6617594748848162,-0.0044014791270519,0.0012675798859238,-3.4723485090992776,0.0005159260998582,0.0466365484787392
migration_alpha,6,velocity_log_odds,raw_migration,value,False,0,low,151,2001-03-31,2019-12-31,0.0021136052903603,0.0253632634843244,0.4745069003150691,-0.0019632812664262,-0.0235593751971154,-0.4348597246520012,-0.2699625665021606,0.4437086092715231,0.4559334490699,0.4546331844783697,0.028797120467936,0.0201255182135037,0.6685479523178377,0.6753364297508591,0.6617594748848162,-0.0019902779744527,0.0012597192614603,-1.5799377173494678,0.1141211305022424,0.0485156501369026
migration_alpha,6,velocity_log_odds,raw_migration,value,False,0,severe,151,2001-03-31,2019-12-31,0.0021136052903603,0.0253632634843244,0.4745069003150691,-0.0076720677133723,-0.0920648125604684,-1.5771018395471872,-0.6868240568487809,0.3112582781456953,0.4559334490699,0.4546331844783697,0.0973025578312891,0.0201255182135037,0.6685479523178377,0.6753364297508591,0.6617594748848162,-0.0077264935479286,0.0013193873437353,-5.856122225679188,4.7379957891276095e-09,0.043420297354035
migration_alpha,6,velocity_log_odds,raw_migration,value,False,1,conservative,151,2001-04-30,2020-01-31,0.0026643067971123,0.0319716815653485,0.6406132413567922,-0.0038049433511265,-0.0456593202135191,-0.8944584300128958,-0.4570101880394518,0.4039735099337748,0.4552784515339076,0.4534320996339131,0.057563610940696,0.0200673908381717,0.6670753159952404,0.674315319918914,0.6598353120715666,-0.0037694433828929,0.0012471310584342,-3.0224917881728914,0.0025070288478932,0.1285018619133854
migration_alpha,6,velocity_log_odds,raw_migration,value,False,1,low,151,2001-04-30,2020-01-31,0.0026643067971123,0.0319716815653485,0.6406132413567922,-0.0014064595619309,-0.0168775147431711,-0.3372105482096336,-0.291807622228888,0.4304635761589404,0.4552784515339076,0.4534320996339131,0.028781805470348,0.0200673908381717,0.6670753159952404,0.674315319918914,0.6598353120715666,-0.0013276469188685,0.0012861324197483,-1.0322785573886444,0.3019416431076553,0.1270584219375273
migration_alpha,6,velocity_log_odds,raw_migration,value,False,1,severe,151,2001-04-30,2020-01-31,0.0026643067971123,0.0319716815653485,0.6406132413567922,-0.00711029133959,-0.0853234960750811,-1.592819595682107,-0.6622416162915336,0.2980132450331126,0.4552784515339076,0.4534320996339131,0.0972277868022579,0.0200673908381717,0.6670753159952404,0.674315319918914,0.6598353120715666,-0.0071352661569904,0.0012326428029232,-5.78859191005622,7.097890753556507e-09,0.1258931234710184
migration_alpha,6,velocity_log_odds,raw_migration,value,True,0,conservative,151,2001-03-31,2019-12-31,0.0022417264611476,0.0269007175337712,0.5332101092611231,-0.0042932167211174,-0.0515186006534091,-0.9876806532866248,-0.4989943102333491,0.3576158940397351,0.4565434950555304,0.4553802462857784,0.0580626837928489,0.0203566343943314,0.6701468926541779,0.6714057372701385,0.6688880480382171,-0.0044627862137301,0.0012734698238778,-3.504430281779626,0.0004575853636373,0.0361368690370165
